1,../01_dataset/LC08_L1TP_006063_20181029_20181115_01_T1,LC08_L1TP_006063_20181029_20181115_01_T1_MTL.txt-MS
2,../01_dataset/LC08_L1TP_006064_20180911_20180927_01_T1,LC08_L1TP_006064_20180911_20180927_01_T1_MTL.txt-MS
3,../01_dataset/LC08_L1TP_007063_20170713_20170726_01_T1,LC08_L1TP_007063_20170713_20170726_01_T1_MTL.txt-MS
4,../01_dataset/LC08_L1TP_007064_20170713_20170726_01_T1,LC08_L1TP_007064_20170713_20170726_01_T1_MTL.txt-MS
